timestamp,ftr_vector,label,labelInfo
0.01,0.0772850514383,False,0
0.02,-0.148864863527,False,0
0.03,-0.00738139323187,False,0
0.04,-0.11004940491,False,0
0.05,-0.00210580582066,False,0
0.060000000000000005,0.2311928177,False,0
0.07,-0.0231058775266,False,0
0.08,-0.050130045861,False,0
0.09,-0.0534833854465,False,0
0.09999999999999999,-0.254099703351,False,0
0.10999999999999999,-0.139689449035,False,0
0.11999999999999998,0.0553576694476,False,0
0.12999999999999998,0.0352556502653,False,0
0.13999999999999999,-0.224369933767,False,0
0.15,-0.22214209797,False,0
0.16,-0.446896496638,False,0
0.17,-0.433923303805,False,0
0.18000000000000002,0.00660950843517,False,0
0.19000000000000003,-0.123481403093,False,0
0.20000000000000004,0.0324574961285,False,0
0.21000000000000005,0.43888037154,False,0
0.22000000000000006,-0.0868584133614,False,0
0.23000000000000007,0.212563657507,False,0
0.24000000000000007,0.244996093538,False,0
0.25000000000000006,0.181007663916,False,0
0.26000000000000006,0.164174769505,False,0
0.2700000000000001,-0.259329530963,False,0
0.2800000000000001,0.219749230176,False,0
0.2900000000000001,-0.281052824434,False,0
0.3000000000000001,-0.395080828337,False,0
0.3100000000000001,0.213864703447,False,0
0.3200000000000001,0.0446333968745,False,0
0.3300000000000001,0.0827877493471,False,0
0.34000000000000014,-0.0286673109192,False,0
0.35000000000000014,0.0443028234211,False,0
0.36000000000000015,-0.563937659235,False,0
0.37000000000000016,0.216048888055,False,0
0.38000000000000017,-0.239081083938,False,0
0.3900000000000002,0.0793664053074,False,0
0.4000000000000002,0.0521878925363,False,0
0.4100000000000002,-0.0029595090579,False,0
0.4200000000000002,0.182828691207,False,0
0.4300000000000002,0.363759177984,False,0
0.4400000000000002,0.299179730705,False,0
0.45000000000000023,-0.0830157649616,False,0
0.46000000000000024,0.157646234022,False,0
0.47000000000000025,0.279695743625,False,0
0.48000000000000026,-0.189164717983,False,0
0.49000000000000027,0.282470072081,False,0
0.5000000000000002,-0.192883515338,False,0
0.5100000000000002,0.181038611186,False,0
0.5200000000000002,0.512561918335,False,0
0.5300000000000002,-0.072180005835,False,0
0.5400000000000003,0.0889422501645,False,0
0.5500000000000003,-0.256423606018,False,0
0.5600000000000003,-0.16789681535,False,0
0.5700000000000003,-0.190576274563,False,0
0.5800000000000003,0.274741196262,False,0
0.5900000000000003,-0.187542691934,False,0
0.6000000000000003,0.207653887451,False,0
0.6100000000000003,-0.205225495674,False,0
0.6200000000000003,0.266081018373,False,0
0.6300000000000003,0.356581927753,False,0
0.6400000000000003,0.000295291004672,False,0
0.6500000000000004,0.209006168122,False,0
0.6600000000000004,-0.328722561119,False,0
0.6700000000000004,-0.0407403575157,False,0
0.6800000000000004,-0.0191761161057,False,0
0.6900000000000004,-0.019266358779,False,0
0.7000000000000004,-0.468525284095,False,0
0.7100000000000004,0.209863642386,False,0
0.7200000000000004,0.298695023309,False,0
0.7300000000000004,0.0203425141355,False,0
0.7400000000000004,-0.248133740792,False,0
0.7500000000000004,0.121098582264,False,0
0.7600000000000005,-0.0114121799411,False,0
0.7700000000000005,-0.355468515475,False,0
0.7800000000000005,0.141144842905,False,0
0.7900000000000005,0.0984585337541,False,0
0.8000000000000005,0.127158407896,False,0
0.8100000000000005,-0.0430688953652,False,0
0.8200000000000005,-0.329195360442,False,0
0.8300000000000005,0.155870703522,False,0
0.8400000000000005,0.215440454841,False,0
0.8500000000000005,0.111346205966,False,0
0.8600000000000005,0.0931849194029,False,0
0.8700000000000006,-0.145850357949,False,0
0.8800000000000006,0.350647097796,False,0
0.8900000000000006,0.294523271155,False,0
0.9000000000000006,0.26614935399,False,0
0.9100000000000006,0.192244045977,False,0
0.9200000000000006,0.708409964448,False,0
0.9300000000000006,0.0967534914866,False,0
0.9400000000000006,0.210101657008,False,0
0.9500000000000006,0.401559036915,False,0
0.9600000000000006,0.259796306809,False,0
0.9700000000000006,0.415010841196,False,0
0.9800000000000006,0.185219077308,False,0
0.9900000000000007,0.531104346802,False,0
1.0000000000000007,0.416303500389,False,0
1.0100000000000007,0.60346973352,False,0
1.0200000000000007,0.104630225823,False,0
1.0300000000000007,0.175133555193,False,0
1.0400000000000007,0.444961206007,False,0
1.0500000000000007,0.770858343582,False,0
1.0600000000000007,0.815730728337,False,0
1.0700000000000007,0.17104152166,False,0
1.0800000000000007,0.667667588258,False,0
1.0900000000000007,0.665363073384,False,0
1.1000000000000008,1.24103415215,False,0
1.1100000000000008,0.742834478048,False,0
1.1200000000000008,0.611932778414,False,0
1.1300000000000008,0.877853816649,False,0
1.1400000000000008,0.680617959201,False,0
1.1500000000000008,1.11169311422,False,0
1.1600000000000008,0.575725635574,False,0
1.1700000000000008,1.16716780678,False,0
1.1800000000000008,1.09470892155,False,0
1.1900000000000008,1.04977689894,False,0
1.2000000000000008,1.10745979842,False,0
1.2100000000000009,1.07005491497,False,0
1.2200000000000009,1.68955507482,False,0
1.2300000000000009,1.11107016622,False,0
1.2400000000000009,1.29052858033,False,0
1.2500000000000009,1.41294478748,False,0
1.260000000000001,1.28068399936,False,0
1.270000000000001,1.74325665188,False,0
1.280000000000001,1.5099352407,False,0
1.290000000000001,1.73375109681,False,0
1.300000000000001,1.66624937668,False,0
1.310000000000001,1.15097626211,False,0
1.320000000000001,1.34820425648,False,0
1.330000000000001,1.39282466035,False,0
1.340000000000001,1.86865970008,False,0
1.350000000000001,1.87400916332,False,0
1.360000000000001,1.566920325,False,0
1.370000000000001,1.83588834446,False,0
1.380000000000001,7.0419805336,True,5.061755628094268
1.390000000000001,1.94717609635,False,0
1.400000000000001,2.30924557481,False,0
1.410000000000001,1.70964498667,False,0
1.420000000000001,2.33047558551,False,0
1.430000000000001,1.93193369588,False,0
1.440000000000001,2.2474405107,False,0
1.450000000000001,1.91456448684,False,0
1.460000000000001,2.53756484015,False,0
1.470000000000001,2.43452694214,False,0
1.480000000000001,2.19000333901,False,0
1.490000000000001,2.15915377324,False,0
1.500000000000001,2.16196871689,False,0
1.5100000000000011,2.21593015109,False,0
1.5200000000000011,2.27712634909,False,0
1.5300000000000011,2.43955688946,False,0
1.5400000000000011,2.3035840279,False,0
1.5500000000000012,2.27869691121,False,0
1.5600000000000012,2.40939046475,False,0
1.5700000000000012,2.80732780526,False,0
1.5800000000000012,2.53651246768,False,0
1.5900000000000012,2.00298061914,False,0
1.6000000000000012,2.10921067897,False,0
1.6100000000000012,2.11949338891,False,0
1.6200000000000012,2.2638952862,False,0
1.6300000000000012,2.25690334626,False,0
1.6400000000000012,2.14620334018,False,0
1.6500000000000012,2.38554507707,False,0
1.6600000000000013,2.66025226974,False,0
1.6700000000000013,2.261062999,False,0
1.6800000000000013,2.50915782005,False,0
1.6900000000000013,2.04975684414,False,0
1.7000000000000013,2.00582115352,False,0
1.7100000000000013,2.18616572279,False,0
1.7200000000000013,2.20346377638,False,0
1.7300000000000013,1.87408167685,False,0
1.7400000000000013,2.68585896611,False,0
1.7500000000000013,2.130132557,False,0
1.7600000000000013,1.66870047155,False,0
1.7700000000000014,1.88931430746,False,0
1.7800000000000014,1.86779572146,False,0
1.7900000000000014,1.69717487551,False,0
1.8000000000000014,1.83952755772,False,0
1.8100000000000014,2.09723977667,False,0
1.8200000000000014,1.58546845396,False,0
1.8300000000000014,1.78552436858,False,0
1.8400000000000014,1.49832417704,False,0
1.8500000000000014,1.37675205884,False,0
1.8600000000000014,1.30919873292,False,0
1.8700000000000014,1.37883555914,False,0
1.8800000000000014,1.36929405418,False,0
1.8900000000000015,1.7172238968,False,0
1.9000000000000015,1.32429979114,False,0
1.9100000000000015,1.45391162429,False,0
1.9200000000000015,1.24982266683,False,0
1.9300000000000015,1.40487078386,False,0
1.9400000000000015,0.928339799949,False,0
1.9500000000000015,1.2556629848,False,0
1.9600000000000015,1.28160687037,False,0
1.9700000000000015,1.15078327755,False,0
1.9800000000000015,1.09650705532,False,0
1.9900000000000015,0.990321347646,False,0
2.0000000000000013,0.83505862293,False,0
2.010000000000001,0.58560782186,False,0
2.020000000000001,1.0213747616,False,0
2.0300000000000007,0.806780960197,False,0
2.0400000000000005,0.623630480717,False,0
2.0500000000000003,0.660549780364,False,0
2.06,0.594839834522,False,0
2.07,0.386800213562,False,0
2.0799999999999996,0.482851135796,False,0
2.0899999999999994,0.577897900368,False,0
2.099999999999999,0.689171729887,False,0
2.109999999999999,0.638538974622,False,0
2.1199999999999988,0.743416621432,False,0
2.1299999999999986,0.277277439983,False,0
2.1399999999999983,0.637996283406,False,0
